date,reporter_iso,partner_iso,H,W_type,A,TC,bilateral_tariff,tariff_reduction,TC_relief,qtr,pair,origin_time,dest_time
2017-09-30,KHM,PHL,12,Time-Varying,0.7974364757645105,0.0,9.686931597949702,0.0,0.0,2017Qq,KHM_PHL,KHM_2017Qq,PHL_2017Qq
2017-09-30,CHN,PHL,12,Time-Varying,0.5207237895042386,0.0,9.319450186421156,0.0,0.0,2017Qq,CHN_PHL,CHN_2017Qq,PHL_2017Qq
2017-09-30,IDN,PHL,12,Time-Varying,0.28102900407827464,0.0,13.920465551771134,0.0,0.0,2017Qq,IDN_PHL,IDN_2017Qq,PHL_2017Qq
2017-09-30,JPN,PHL,12,Time-Varying,0.0,0.0,8.88677289689482,0.0,0.0,2017Qq,JPN_PHL,JPN_2017Qq,PHL_2017Qq
2017-09-30,KOR,PHL,12,Time-Varying,0.0,0.0,8.143559810763268,0.0,0.0,2017Qq,KOR_PHL,KOR_2017Qq,PHL_2017Qq
2017-09-30,LAO,PHL,12,Time-Varying,0.6836144209065169,0.0,9.374749220237293,0.0,0.0,2017Qq,LAO_PHL,LAO_2017Qq,PHL_2017Qq
2017-09-30,MYS,PHL,12,Time-Varying,0.021024104348334415,0.0,13.093611554785136,0.0,0.0,2017Qq,MYS_PHL,MYS_2017Qq,PHL_2017Qq
2017-09-30,MMR,PHL,12,Time-Varying,0.6660589284741377,0.0,11.903948286293652,0.0,0.0,2017Qq,MMR_PHL,MMR_2017Qq,PHL_2017Qq
2017-09-30,NZL,PHL,12,Time-Varying,0.0,0.0,13.17222200201216,0.0,0.0,2017Qq,NZL_PHL,NZL_2017Qq,PHL_2017Qq
2017-09-30,SGP,PHL,12,Time-Varying,0.19144135406461144,0.0,10.857755812734633,0.0,0.0,2017Qq,SGP_PHL,SGP_2017Qq,PHL_2017Qq
2017-09-30,THA,PHL,12,Time-Varying,0.0,0.0,12.545428740846823,0.0,0.0,2017Qq,THA_PHL,THA_2017Qq,PHL_2017Qq
2017-09-30,VNM,PHL,12,Time-Varying,0.24593707871067624,0.0,14.866395785011754,0.0,0.0,2017Qq,VNM_PHL,VNM_2017Qq,PHL_2017Qq
2017-09-30,AUS,SGP,12,Time-Varying,0.2512774801791541,0.0,10.026790232288617,0.0,0.0,2017Qq,AUS_SGP,AUS_2017Qq,SGP_2017Qq
2017-09-30,BRN,SGP,12,Time-Varying,0.768024417956214,0.0,5.454463803414579,0.0,0.0,2017Qq,BRN_SGP,BRN_2017Qq,SGP_2017Qq
2017-09-30,KHM,SGP,12,Time-Varying,0.5123452561882788,0.0,5.563754966509271,0.0,0.0,2017Qq,KHM_SGP,KHM_2017Qq,SGP_2017Qq
2017-09-30,CHN,SGP,12,Time-Varying,0.2749635827127043,0.0,6.394938606520419,0.0,0.0,2017Qq,CHN_SGP,CHN_2017Qq,SGP_2017Qq
2017-09-30,IDN,SGP,12,Time-Varying,0.2038242964879152,0.0,10.026370931051922,0.0,0.0,2017Qq,IDN_SGP,IDN_2017Qq,SGP_2017Qq
2017-09-30,JPN,SGP,12,Time-Varying,0.20311374956134318,0.0,8.567533266935893,0.0,0.0,2017Qq,JPN_SGP,JPN_2017Qq,SGP_2017Qq
2017-09-30,KOR,SGP,12,Time-Varying,0.1228548354250502,0.0,7.49292229148875,0.0,0.0,2017Qq,KOR_SGP,KOR_2017Qq,SGP_2017Qq
2017-09-30,LAO,SGP,12,Time-Varying,0.703848337879032,0.0,10.139894891598107,0.0,0.0,2017Qq,LAO_SGP,LAO_2017Qq,SGP_2017Qq
2017-09-30,MYS,SGP,12,Time-Varying,0.14303984143809031,0.0,14.132405525564714,0.0,0.0,2017Qq,MYS_SGP,MYS_2017Qq,SGP_2017Qq
2017-09-30,MMR,SGP,12,Time-Varying,0.5794939600078912,0.0,11.279003894909078,0.0,0.0,2017Qq,MMR_SGP,MMR_2017Qq,SGP_2017Qq
2017-09-30,NZL,SGP,12,Time-Varying,0.33514732294744354,0.0,7.418522909004517,0.0,0.0,2017Qq,NZL_SGP,NZL_2017Qq,SGP_2017Qq
2017-09-30,PHL,SGP,12,Time-Varying,0.11806959486965753,0.0,11.95974206093698,0.0,0.0,2017Qq,PHL_SGP,PHL_2017Qq,SGP_2017Qq
2017-09-30,THA,SGP,12,Time-Varying,0.039553125988485,0.0,10.052523724478572,0.0,0.0,2017Qq,THA_SGP,THA_2017Qq,SGP_2017Qq
2017-09-30,VNM,SGP,12,Time-Varying,0.24256798789421632,0.0,13.127995672575024,0.0,0.0,2017Qq,VNM_SGP,VNM_2017Qq,SGP_2017Qq
2017-09-30,AUS,THA,12,Time-Varying,0.18505236966527652,0.0,14.082658859666536,0.0,0.0,2017Qq,AUS_THA,AUS_2017Qq,THA_2017Qq
2017-09-30,BRN,THA,12,Time-Varying,0.6091780891022938,0.0,13.902637838909165,0.0,0.0,2017Qq,BRN_THA,BRN_2017Qq,THA_2017Qq
2017-09-30,KHM,THA,12,Time-Varying,0.5367009043697636,0.0,14.997176732861304,0.0,0.0,2017Qq,KHM_THA,KHM_2017Qq,THA_2017Qq
2017-09-30,CHN,THA,12,Time-Varying,0.24934393778789413,0.0,9.56069984217036,0.0,0.0,2017Qq,CHN_THA,CHN_2017Qq,THA_2017Qq
2017-09-30,IDN,THA,12,Time-Varying,0.22893473436662473,0.0,6.952429877980445,0.0,0.0,2017Qq,IDN_THA,IDN_2017Qq,THA_2017Qq
2017-09-30,JPN,THA,12,Time-Varying,0.10992185789168067,0.0,6.409242249747626,0.0,0.0,2017Qq,JPN_THA,JPN_2017Qq,THA_2017Qq
2017-09-30,KOR,THA,12,Time-Varying,0.13406707236884977,0.0,7.287981654916225,0.0,0.0,2017Qq,KOR_THA,KOR_2017Qq,THA_2017Qq
2017-09-30,LAO,THA,12,Time-Varying,0.7616267839222305,0.0,11.220867002278734,0.0,0.0,2017Qq,LAO_THA,LAO_2017Qq,THA_2017Qq
2017-09-30,MYS,THA,12,Time-Varying,0.19447453410661278,0.0,12.982951789667752,0.0,0.0,2017Qq,MYS_THA,MYS_2017Qq,THA_2017Qq
2017-09-30,MMR,THA,12,Time-Varying,0.644203423556967,0.0,14.208724005318132,0.0,0.0,2017Qq,MMR_THA,MMR_2017Qq,THA_2017Qq
2017-09-30,NZL,THA,12,Time-Varying,0.392257657824099,0.0,14.004180571633304,0.0,0.0,2017Qq,NZL_THA,NZL_2017Qq,THA_2017Qq
2017-09-30,PHL,THA,12,Time-Varying,0.05930884145783591,0.0,6.564370426710861,0.0,0.0,2017Qq,PHL_THA,PHL_2017Qq,THA_2017Qq
2017-09-30,SGP,THA,12,Time-Varying,0.2577154365979088,0.0,8.881699262065219,0.0,0.0,2017Qq,SGP_THA,SGP_2017Qq,THA_2017Qq
2017-09-30,VNM,THA,12,Time-Varying,0.38208470759625096,0.0,12.533781852589415,0.0,0.0,2017Qq,VNM_THA,VNM_2017Qq,THA_2017Qq
2017-09-30,AUS,VNM,12,Time-Varying,0.3074982668850548,0.0,9.89452760277563,0.0,0.0,2017Qq,AUS_VNM,AUS_2017Qq,VNM_2017Qq
2017-09-30,BRN,VNM,12,Time-Varying,0.907801989927884,0.0,7.773811829811327,0.0,0.0,2017Qq,BRN_VNM,BRN_2017Qq,VNM_2017Qq
2017-09-30,KHM,VNM,12,Time-Varying,0.036471850805108494,0.0,12.689874151805103,0.0,0.0,2017Qq,KHM_VNM,KHM_2017Qq,VNM_2017Qq
2017-09-30,CHN,VNM,12,Time-Varying,0.23142635400588188,0.0,10.142344384136116,0.0,0.0,2017Qq,CHN_VNM,CHN_2017Qq,VNM_2017Qq
2017-09-30,IDN,VNM,12,Time-Varying,0.4063950272426298,0.0,5.243159664314538,0.0,0.0,2017Qq,IDN_VNM,IDN_2017Qq,VNM_2017Qq
2017-09-30,JPN,VNM,12,Time-Varying,0.3319478757119425,0.0,14.868869366005171,0.0,0.0,2017Qq,JPN_VNM,JPN_2017Qq,VNM_2017Qq
2017-09-30,KOR,VNM,12,Time-Varying,0.08744534203595762,0.0,6.612212872540044,0.0,0.0,2017Qq,KOR_VNM,KOR_2017Qq,VNM_2017Qq
2017-09-30,LAO,VNM,12,Time-Varying,0.8924337242991641,0.0,6.470734809290379,0.0,0.0,2017Qq,LAO_VNM,LAO_2017Qq,VNM_2017Qq
2017-09-30,MYS,VNM,12,Time-Varying,0.14292296530009116,0.0,12.95792669436101,0.0,0.0,2017Qq,MYS_VNM,MYS_2017Qq,VNM_2017Qq
2017-09-30,MMR,VNM,12,Time-Varying,0.5649101894276846,0.0,13.062012797930612,0.0,0.0,2017Qq,MMR_VNM,MMR_2017Qq,VNM_2017Qq
2017-09-30,NZL,VNM,12,Time-Varying,0.2685250548752028,0.0,8.492095746126608,0.0,0.0,2017Qq,NZL_VNM,NZL_2017Qq,VNM_2017Qq
2017-09-30,PHL,VNM,12,Time-Varying,0.160754342533632,0.0,12.145959227000624,0.0,0.0,2017Qq,PHL_VNM,PHL_2017Qq,VNM_2017Qq
2017-09-30,SGP,VNM,12,Time-Varying,0.20646356580799627,0.0,10.45616789315935,0.0,0.0,2017Qq,SGP_VNM,SGP_2017Qq,VNM_2017Qq
2017-09-30,THA,VNM,12,Time-Varying,0.14644487249239393,0.0,13.955232284962005,0.0,0.0,2017Qq,THA_VNM,THA_2017Qq,VNM_2017Qq
2017-09-30,BRN,AUS,8,Fixed-Pre,0.5446890844178559,0.0,14.69878826707639,0.0,0.0,2017Qq,BRN_AUS,BRN_2017Qq,AUS_2017Qq
2017-09-30,KHM,AUS,8,Fixed-Pre,0.6674262576224155,0.0,13.660638895004084,0.0,0.0,2017Qq,KHM_AUS,KHM_2017Qq,AUS_2017Qq
2017-09-30,CHN,AUS,8,Fixed-Pre,0.3479931991092872,0.0,5.580836121681995,0.0,0.0,2017Qq,CHN_AUS,CHN_2017Qq,AUS_2017Qq
2017-09-30,IDN,AUS,8,Fixed-Pre,0.34660581991430583,0.0,13.49223410494178,0.0,0.0,2017Qq,IDN_AUS,IDN_2017Qq,AUS_2017Qq
2017-09-30,JPN,AUS,8,Fixed-Pre,0.41734993826788286,0.0,10.467102793432796,0.0,0.0,2017Qq,JPN_AUS,JPN_2017Qq,AUS_2017Qq
2017-09-30,KOR,AUS,8,Fixed-Pre,0.37342264026801514,0.0,6.1959424593830175,0.0,0.0,2017Qq,KOR_AUS,KOR_2017Qq,AUS_2017Qq
2017-09-30,LAO,AUS,8,Fixed-Pre,0.7193870375134401,0.0,9.03482866212397,0.0,0.0,2017Qq,LAO_AUS,LAO_2017Qq,AUS_2017Qq
2017-09-30,MYS,AUS,8,Fixed-Pre,0.4087416467573531,0.0,14.900538501042632,0.0,0.0,2017Qq,MYS_AUS,MYS_2017Qq,AUS_2017Qq
2017-09-30,MMR,AUS,8,Fixed-Pre,0.640184829825023,0.0,6.723198712016298,0.0,0.0,2017Qq,MMR_AUS,MMR_2017Qq,AUS_2017Qq
2017-09-30,NZL,AUS,8,Fixed-Pre,0.56804073774438,0.0,8.867353463005374,0.0,0.0,2017Qq,NZL_AUS,NZL_2017Qq,AUS_2017Qq
2017-09-30,PHL,AUS,8,Fixed-Pre,0.39701661811049843,0.0,11.374299014982066,0.0,0.0,2017Qq,PHL_AUS,PHL_2017Qq,AUS_2017Qq
2017-09-30,SGP,AUS,8,Fixed-Pre,0.3831849480115084,0.0,11.158500980522165,0.0,0.0,2017Qq,SGP_AUS,SGP_2017Qq,AUS_2017Qq
2017-09-30,THA,AUS,8,Fixed-Pre,0.17333042844462543,0.0,6.774395437797228,0.0,0.0,2017Qq,THA_AUS,THA_2017Qq,AUS_2017Qq
2017-09-30,VNM,AUS,8,Fixed-Pre,0.3913195900917406,0.0,6.170670164276059,0.0,0.0,2017Qq,VNM_AUS,VNM_2017Qq,AUS_2017Qq
2017-09-30,AUS,BRN,8,Fixed-Pre,0.017023435394337115,0.0,11.721355474058786,0.0,0.0,2017Qq,AUS_BRN,AUS_2017Qq,BRN_2017Qq
2017-09-30,KHM,BRN,8,Fixed-Pre,0.0,0.0,7.473481017431976,0.0,0.0,2017Qq,KHM_BRN,KHM_2017Qq,BRN_2017Qq
2017-09-30,CHN,BRN,8,Fixed-Pre,0.1974732838142862,0.0,11.075448519014383,0.0,0.0,2017Qq,CHN_BRN,CHN_2017Qq,BRN_2017Qq
2017-09-30,IDN,BRN,8,Fixed-Pre,0.281968761761545,0.0,14.404585843529144,0.0,0.0,2017Qq,IDN_BRN,IDN_2017Qq,BRN_2017Qq
2017-09-30,JPN,BRN,8,Fixed-Pre,0.1219807058955672,0.0,5.055221171236024,0.0,0.0,2017Qq,JPN_BRN,JPN_2017Qq,BRN_2017Qq
2017-09-30,KOR,BRN,8,Fixed-Pre,0.0,0.0,11.334037565104236,0.0,0.0,2017Qq,KOR_BRN,KOR_2017Qq,BRN_2017Qq
2017-09-30,LAO,BRN,8,Fixed-Pre,0.12366883256172316,0.0,7.582443882989583,0.0,0.0,2017Qq,LAO_BRN,LAO_2017Qq,BRN_2017Qq
2017-09-30,MYS,BRN,8,Fixed-Pre,0.06225785673571451,0.0,8.75582952639944,0.0,0.0,2017Qq,MYS_BRN,MYS_2017Qq,BRN_2017Qq
2017-09-30,MMR,BRN,8,Fixed-Pre,0.4431602578085535,0.0,7.093493233367103,0.0,0.0,2017Qq,MMR_BRN,MMR_2017Qq,BRN_2017Qq
2017-09-30,NZL,BRN,8,Fixed-Pre,0.0,0.0,13.870864242651171,0.0,0.0,2017Qq,NZL_BRN,NZL_2017Qq,BRN_2017Qq
2017-09-30,PHL,BRN,8,Fixed-Pre,0.0,0.0,14.54865280663194,0.0,0.0,2017Qq,PHL_BRN,PHL_2017Qq,BRN_2017Qq
2017-09-30,SGP,BRN,8,Fixed-Pre,0.0875938897879359,0.0,14.611905638239142,0.0,0.0,2017Qq,SGP_BRN,SGP_2017Qq,BRN_2017Qq
2017-09-30,THA,BRN,8,Fixed-Pre,0.003177101357385642,0.0,14.053819764192635,0.0,0.0,2017Qq,THA_BRN,THA_2017Qq,BRN_2017Qq
2017-09-30,VNM,BRN,8,Fixed-Pre,0.31236033082046694,0.0,12.771469159274368,0.0,0.0,2017Qq,VNM_BRN,VNM_2017Qq,BRN_2017Qq
2017-09-30,AUS,KHM,8,Fixed-Pre,0.4714037820623239,0.0,12.282163486118597,0.0,0.0,2017Qq,AUS_KHM,AUS_2017Qq,KHM_2017Qq
2017-09-30,BRN,KHM,8,Fixed-Pre,0.26510849257880725,0.0,8.533522280260527,0.0,0.0,2017Qq,BRN_KHM,BRN_2017Qq,KHM_2017Qq
2017-09-30,CHN,KHM,8,Fixed-Pre,0.32103598258985167,0.0,14.488855372533331,0.0,0.0,2017Qq,CHN_KHM,CHN_2017Qq,KHM_2017Qq
2017-09-30,IDN,KHM,8,Fixed-Pre,0.44312172441840364,0.0,8.701587002554444,0.0,0.0,2017Qq,IDN_KHM,IDN_2017Qq,KHM_2017Qq
2017-09-30,JPN,KHM,8,Fixed-Pre,0.5731833127529178,0.0,12.290071680409874,0.0,0.0,2017Qq,JPN_KHM,JPN_2017Qq,KHM_2017Qq
2017-09-30,KOR,KHM,8,Fixed-Pre,0.5052365494319753,0.0,6.865700588860358,0.0,0.0,2017Qq,KOR_KHM,KOR_2017Qq,KHM_2017Qq
2017-09-30,LAO,KHM,8,Fixed-Pre,0.7639411222012986,0.0,9.926180939928695,0.0,0.0,2017Qq,LAO_KHM,LAO_2017Qq,KHM_2017Qq
2017-09-30,MYS,KHM,8,Fixed-Pre,0.43367664911880016,0.0,5.359422737967421,0.0,0.0,2017Qq,MYS_KHM,MYS_2017Qq,KHM_2017Qq
2017-09-30,MMR,KHM,8,Fixed-Pre,0.6403385488325332,0.0,11.18254771530296,0.0,0.0,2017Qq,MMR_KHM,MMR_2017Qq,KHM_2017Qq
2017-09-30,NZL,KHM,8,Fixed-Pre,0.7736219632677853,0.0,5.841399649950488,0.0,0.0,2017Qq,NZL_KHM,NZL_2017Qq,KHM_2017Qq
2017-09-30,PHL,KHM,8,Fixed-Pre,0.7408192242296002,0.0,11.117207462343522,0.0,0.0,2017Qq,PHL_KHM,PHL_2017Qq,KHM_2017Qq
2017-09-30,SGP,KHM,8,Fixed-Pre,0.46407338585695157,0.0,5.6936130087516545,0.0,0.0,2017Qq,SGP_KHM,SGP_2017Qq,KHM_2017Qq
2017-09-30,THA,KHM,8,Fixed-Pre,0.390482942448963,0.0,14.50061967050805,0.0,0.0,2017Qq,THA_KHM,THA_2017Qq,KHM_2017Qq
2017-09-30,VNM,KHM,8,Fixed-Pre,0.11448291121397579,0.0,14.06354385094736,0.0,0.0,2017Qq,VNM_KHM,VNM_2017Qq,KHM_2017Qq
2017-09-30,AUS,CHN,8,Fixed-Pre,0.31941156503839263,0.0,13.18014765922493,0.0,0.0,2017Qq,AUS_CHN,AUS_2017Qq,CHN_2017Qq
2017-09-30,BRN,CHN,8,Fixed-Pre,0.8559940351161782,0.0,12.460448792654232,0.0,0.0,2017Qq,BRN_CHN,BRN_2017Qq,CHN_2017Qq
2017-09-30,KHM,CHN,8,Fixed-Pre,0.5173476267295521,0.0,11.847311725538791,0.0,0.0,2017Qq,KHM_CHN,KHM_2017Qq,CHN_2017Qq
2017-09-30,IDN,CHN,8,Fixed-Pre,0.32612378764900884,0.0,10.48733789366586,0.0,0.0,2017Qq,IDN_CHN,IDN_2017Qq,CHN_2017Qq
2017-09-30,JPN,CHN,8,Fixed-Pre,0.5588760641682953,0.0,5.343885211152184,0.0,0.0,2017Qq,JPN_CHN,JPN_2017Qq,CHN_2017Qq
2017-09-30,KOR,CHN,8,Fixed-Pre,0.45424964931231143,0.0,8.109823217156622,0.0,0.0,2017Qq,KOR_CHN,KOR_2017Qq,CHN_2017Qq
2017-09-30,LAO,CHN,8,Fixed-Pre,0.6558212260028862,0.0,6.13557592199629,0.0,0.0,2017Qq,LAO_CHN,LAO_2017Qq,CHN_2017Qq
2017-09-30,MYS,CHN,8,Fixed-Pre,0.4414297734009292,0.0,13.511366715168569,0.0,0.0,2017Qq,MYS_CHN,MYS_2017Qq,CHN_2017Qq
2017-09-30,MMR,CHN,8,Fixed-Pre,0.5620728603508934,0.0,6.280458389577724,0.0,0.0,2017Qq,MMR_CHN,MMR_2017Qq,CHN_2017Qq
2017-09-30,NZL,CHN,8,Fixed-Pre,0.7375724522733408,0.0,5.407751415547639,0.0,0.0,2017Qq,NZL_CHN,NZL_2017Qq,CHN_2017Qq
2017-09-30,PHL,CHN,8,Fixed-Pre,0.6099630020187082,0.0,6.270605126518848,0.0,0.0,2017Qq,PHL_CHN,PHL_2017Qq,CHN_2017Qq
2017-09-30,SGP,CHN,8,Fixed-Pre,0.4235361809748797,0.0,13.554605840110073,0.0,0.0,2017Qq,SGP_CHN,SGP_2017Qq,CHN_2017Qq
2017-09-30,THA,CHN,8,Fixed-Pre,0.2816533409384354,0.0,13.144684825889358,0.0,0.0,2017Qq,THA_CHN,THA_2017Qq,CHN_2017Qq
2017-09-30,VNM,CHN,8,Fixed-Pre,0.36832889654245476,0.0,12.915790437258485,0.0,0.0,2017Qq,VNM_CHN,VNM_2017Qq,CHN_2017Qq
2017-09-30,AUS,IDN,8,Fixed-Pre,0.35491980350724894,0.0,8.63629602379294,0.0,0.0,2017Qq,AUS_IDN,AUS_2017Qq,IDN_2017Qq
2017-09-30,BRN,IDN,8,Fixed-Pre,0.8648428073225122,0.0,10.538542844013207,0.0,0.0,2017Qq,BRN_IDN,BRN_2017Qq,IDN_2017Qq
2017-09-30,KHM,IDN,8,Fixed-Pre,0.6435052431186282,0.0,6.504168911035282,0.0,0.0,2017Qq,KHM_IDN,KHM_2017Qq,IDN_2017Qq
2017-09-30,CHN,IDN,8,Fixed-Pre,0.367390145021064,0.0,13.324426408004218,0.0,0.0,2017Qq,CHN_IDN,CHN_2017Qq,IDN_2017Qq
2017-09-30,JPN,IDN,8,Fixed-Pre,0.4640387224683822,0.0,10.978999788110851,0.0,0.0,2017Qq,JPN_IDN,JPN_2017Qq,IDN_2017Qq
2017-09-30,KOR,IDN,8,Fixed-Pre,0.4158213166246311,0.0,10.22732829381994,0.0,0.0,2017Qq,KOR_IDN,KOR_2017Qq,IDN_2017Qq
2017-09-30,LAO,IDN,8,Fixed-Pre,0.6111475672301542,0.0,7.129641615089107,0.0,0.0,2017Qq,LAO_IDN,LAO_2017Qq,IDN_2017Qq
2017-09-30,MYS,IDN,8,Fixed-Pre,0.37232279185745004,0.0,12.024840839871093,0.0,0.0,2017Qq,MYS_IDN,MYS_2017Qq,IDN_2017Qq
2017-09-30,MMR,IDN,8,Fixed-Pre,0.5772695686292288,0.0,5.887025337570556,0.0,0.0,2017Qq,MMR_IDN,MMR_2017Qq,IDN_2017Qq
2017-09-30,NZL,IDN,8,Fixed-Pre,0.5126761756879888,0.0,8.410663510502586,0.0,0.0,2017Qq,NZL_IDN,NZL_2017Qq,IDN_2017Qq
2017-09-30,PHL,IDN,8,Fixed-Pre,0.41321793954052516,0.0,7.708322512620742,0.0,0.0,2017Qq,PHL_IDN,PHL_2017Qq,IDN_2017Qq
2017-09-30,SGP,IDN,8,Fixed-Pre,0.37762272492964943,0.0,13.564898411883222,0.0,0.0,2017Qq,SGP_IDN,SGP_2017Qq,IDN_2017Qq
2017-09-30,THA,IDN,8,Fixed-Pre,0.26395542280004125,0.0,12.764129607419967,0.0,0.0,2017Qq,THA_IDN,THA_2017Qq,IDN_2017Qq
2017-09-30,VNM,IDN,8,Fixed-Pre,0.47497561002539285,0.0,12.0096913145912,0.0,0.0,2017Qq,VNM_IDN,VNM_2017Qq,IDN_2017Qq
2017-09-30,AUS,JPN,8,Fixed-Pre,0.34997354018212445,0.0,10.107473025775658,0.0,0.0,2017Qq,AUS_JPN,AUS_2017Qq,JPN_2017Qq
2017-09-30,BRN,JPN,8,Fixed-Pre,0.6419551530686631,0.0,8.74870579523704,0.0,0.0,2017Qq,BRN_JPN,BRN_2017Qq,JPN_2017Qq
2017-09-30,KHM,JPN,8,Fixed-Pre,0.6896455659871833,0.0,13.22537242923169,0.0,0.0,2017Qq,KHM_JPN,KHM_2017Qq,JPN_2017Qq
2017-09-30,CHN,JPN,8,Fixed-Pre,0.5073265381548848,0.0,8.745401188473625,0.0,0.0,2017Qq,CHN_JPN,CHN_2017Qq,JPN_2017Qq
2017-09-30,IDN,JPN,8,Fixed-Pre,0.3854454860749992,0.0,7.242693094605598,0.0,0.0,2017Qq,IDN_JPN,IDN_2017Qq,JPN_2017Qq
2017-09-30,KOR,JPN,8,Fixed-Pre,0.3231307540314975,0.0,11.375574713552131,0.0,0.0,2017Qq,KOR_JPN,KOR_2017Qq,JPN_2017Qq
2017-09-30,LAO,JPN,8,Fixed-Pre,0.733152566857008,0.0,12.723183917356394,0.0,0.0,2017Qq,LAO_JPN,LAO_2017Qq,JPN_2017Qq
2017-09-30,MYS,JPN,8,Fixed-Pre,0.38365869265692004,0.0,10.568012624583504,0.0,0.0,2017Qq,MYS_JPN,MYS_2017Qq,JPN_2017Qq
2017-09-30,MMR,JPN,8,Fixed-Pre,0.7011783992444179,0.0,11.408747448032146,0.0,0.0,2017Qq,MMR_JPN,MMR_2017Qq,JPN_2017Qq
2017-09-30,NZL,JPN,8,Fixed-Pre,0.2754424408964552,0.0,5.165878289278561,0.0,0.0,2017Qq,NZL_JPN,NZL_2017Qq,JPN_2017Qq
2017-09-30,PHL,JPN,8,Fixed-Pre,0.137263854697245,0.0,7.1582102749684315,0.0,0.0,2017Qq,PHL_JPN,PHL_2017Qq,JPN_2017Qq
2017-09-30,SGP,JPN,8,Fixed-Pre,0.3874817734373394,0.0,5.978341606510015,0.0,0.0,2017Qq,SGP_JPN,SGP_2017Qq,JPN_2017Qq
2017-09-30,THA,JPN,8,Fixed-Pre,0.1603252632210141,0.0,11.967371653641507,0.0,0.0,2017Qq,THA_JPN,THA_2017Qq,JPN_2017Qq
2017-09-30,VNM,JPN,8,Fixed-Pre,0.4295290732575227,0.0,9.944203047025814,0.0,0.0,2017Qq,VNM_JPN,VNM_2017Qq,JPN_2017Qq
2017-09-30,AUS,KOR,8,Fixed-Pre,0.35183375341569295,0.0,6.198653673336828,0.0,0.0,2017Qq,AUS_KOR,AUS_2017Qq,KOR_2017Qq
2017-09-30,BRN,KOR,8,Fixed-Pre,0.5596295207254738,0.0,7.235958385194526,0.0,0.0,2017Qq,BRN_KOR,BRN_2017Qq,KOR_2017Qq
2017-09-30,KHM,KOR,8,Fixed-Pre,0.6633861092981908,0.0,11.1341519593579,0.0,0.0,2017Qq,KHM_KOR,KHM_2017Qq,KOR_2017Qq
2017-09-30,CHN,KOR,8,Fixed-Pre,0.442019006050593,0.0,10.986584841970366,0.0,0.0,2017Qq,CHN_KOR,CHN_2017Qq,KOR_2017Qq
2017-09-30,IDN,KOR,8,Fixed-Pre,0.3794492151934702,0.0,8.253996981592678,0.0,0.0,2017Qq,IDN_KOR,IDN_2017Qq,KOR_2017Qq
2017-09-30,JPN,KOR,8,Fixed-Pre,0.3745735257396488,0.0,11.62522284353982,0.0,0.0,2017Qq,JPN_KOR,JPN_2017Qq,KOR_2017Qq
2017-09-30,LAO,KOR,8,Fixed-Pre,0.7421829577292511,0.0,10.519068387744856,0.0,0.0,2017Qq,LAO_KOR,LAO_2017Qq,KOR_2017Qq
2017-09-30,MYS,KOR,8,Fixed-Pre,0.35901883615263475,0.0,10.70061170089365,0.0,0.0,2017Qq,MYS_KOR,MYS_2017Qq,KOR_2017Qq
2017-09-30,MMR,KOR,8,Fixed-Pre,0.6626590095868737,0.0,13.967884099060118,0.0,0.0,2017Qq,MMR_KOR,MMR_2017Qq,KOR_2017Qq
2017-09-30,NZL,KOR,8,Fixed-Pre,0.35076959372936195,0.0,11.4517279040945,0.0,0.0,2017Qq,NZL_KOR,NZL_2017Qq,KOR_2017Qq
2017-09-30,PHL,KOR,8,Fixed-Pre,0.20219932319791695,0.0,5.516817211686077,0.0,0.0,2017Qq,PHL_KOR,PHL_2017Qq,KOR_2017Qq
2017-09-30,SGP,KOR,8,Fixed-Pre,0.35811054475230947,0.0,6.732018699100152,0.0,0.0,2017Qq,SGP_KOR,SGP_2017Qq,KOR_2017Qq
2017-09-30,THA,KOR,8,Fixed-Pre,0.21822689730957387,0.0,12.350710438038858,0.0,0.0,2017Qq,THA_KOR,THA_2017Qq,KOR_2017Qq
2017-09-30,VNM,KOR,8,Fixed-Pre,0.3001435775130764,0.0,9.41530501373377,0.0,0.0,2017Qq,VNM_KOR,VNM_2017Qq,KOR_2017Qq
2017-09-30,AUS,LAO,8,Fixed-Pre,0.4688080045052727,0.0,11.335297107608948,0.0,0.0,2017Qq,AUS_LAO,AUS_2017Qq,LAO_2017Qq
2017-09-30,BRN,LAO,8,Fixed-Pre,0.6392544761911237,0.0,14.743948076661663,0.0,0.0,2017Qq,BRN_LAO,BRN_2017Qq,LAO_2017Qq
2017-09-30,KHM,LAO,8,Fixed-Pre,0.748461107696077,0.0,14.540510272587223,0.0,0.0,2017Qq,KHM_LAO,KHM_2017Qq,LAO_2017Qq
2017-09-30,CHN,LAO,8,Fixed-Pre,0.38359125118273,0.0,8.046137691733707,0.0,0.0,2017Qq,CHN_LAO,CHN_2017Qq,LAO_2017Qq
2017-09-30,IDN,LAO,8,Fixed-Pre,0.19787621720925672,0.0,9.281841483173142,0.0,0.0,2017Qq,IDN_LAO,IDN_2017Qq,LAO_2017Qq
2017-09-30,JPN,LAO,8,Fixed-Pre,0.5695620588007392,0.0,8.584657285442727,0.0,0.0,2017Qq,JPN_LAO,JPN_2017Qq,LAO_2017Qq
2017-09-30,KOR,LAO,8,Fixed-Pre,0.5592140319894349,0.0,13.074401551640625,0.0,0.0,2017Qq,KOR_LAO,KOR_2017Qq,LAO_2017Qq
