country_code,Country,year,indicator_name,series,value
EGY,"Egypt, Arab Rep.",2009,INFLATION,FP.CPI.TOTL.ZG,11.7634954386443
EGY,"Egypt, Arab Rep.",2009,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2009,TRADE_GDP,NE.TRD.GNFS.ZS,56.5534446363462
EGY,"Egypt, Arab Rep.",2010,GDP_CURRENT,NY.GDP.MKTP.CD,218983666061.706
EGY,"Egypt, Arab Rep.",2010,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,5.1472348575531
EGY,"Egypt, Arab Rep.",2010,INFLATION,FP.CPI.TOTL.ZG,11.2651882653185
EGY,"Egypt, Arab Rep.",2010,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2010,TRADE_GDP,NE.TRD.GNFS.ZS,47.9363500745898
EGY,"Egypt, Arab Rep.",2011,GDP_CURRENT,NY.GDP.MKTP.CD,235989672977.625
EGY,"Egypt, Arab Rep.",2011,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,1.7645719489982
EGY,"Egypt, Arab Rep.",2011,INFLATION,FP.CPI.TOTL.ZG,10.0649259874818
EGY,"Egypt, Arab Rep.",2011,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2011,TRADE_GDP,NE.TRD.GNFS.ZS,45.2556341623514
EGY,"Egypt, Arab Rep.",2012,GDP_CURRENT,NY.GDP.MKTP.CD,279116666666.667
EGY,"Egypt, Arab Rep.",2012,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.22619979863525
EGY,"Egypt, Arab Rep.",2012,INFLATION,FP.CPI.TOTL.ZG,7.11172943343083
EGY,"Egypt, Arab Rep.",2012,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2012,TRADE_GDP,NE.TRD.GNFS.ZS,40.7117692721084
EGY,"Egypt, Arab Rep.",2013,GDP_CURRENT,NY.GDP.MKTP.CD,288434108527.132
EGY,"Egypt, Arab Rep.",2013,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.18546605362143
EGY,"Egypt, Arab Rep.",2013,INFLATION,FP.CPI.TOTL.ZG,9.46971981064921
EGY,"Egypt, Arab Rep.",2013,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2013,TRADE_GDP,NE.TRD.GNFS.ZS,40.373038056332
EGY,"Egypt, Arab Rep.",2014,GDP_CURRENT,NY.GDP.MKTP.CD,305595408895.265
EGY,"Egypt, Arab Rep.",2014,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.91591187985748
EGY,"Egypt, Arab Rep.",2014,INFLATION,FP.CPI.TOTL.ZG,10.0702154687481
EGY,"Egypt, Arab Rep.",2014,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2014,TRADE_GDP,NE.TRD.GNFS.ZS,36.9201877934272
EGY,"Egypt, Arab Rep.",2015,GDP_CURRENT,NY.GDP.MKTP.CD,329366576819.407
EGY,"Egypt, Arab Rep.",2015,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,4.37201907790141
EGY,"Egypt, Arab Rep.",2015,INFLATION,FP.CPI.TOTL.ZG,10.370490343517
EGY,"Egypt, Arab Rep.",2015,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2015,TRADE_GDP,NE.TRD.GNFS.ZS,34.8459429600229
EGY,"Egypt, Arab Rep.",2016,GDP_CURRENT,NY.GDP.MKTP.CD,332441717791.411
EGY,"Egypt, Arab Rep.",2016,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,4.34664345555447
EGY,"Egypt, Arab Rep.",2016,INFLATION,FP.CPI.TOTL.ZG,13.813606214829
EGY,"Egypt, Arab Rep.",2016,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2016,TRADE_GDP,NE.TRD.GNFS.ZS,30.2465490514505
EGY,"Egypt, Arab Rep.",2017,GDP_CURRENT,NY.GDP.MKTP.CD,248362771739.13
EGY,"Egypt, Arab Rep.",2017,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,4.18122099994778
EGY,"Egypt, Arab Rep.",2017,INFLATION,FP.CPI.TOTL.ZG,29.5066083940039
EGY,"Egypt, Arab Rep.",2017,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2017,TRADE_GDP,NE.TRD.GNFS.ZS,42.8321343581608
EGY,"Egypt, Arab Rep.",2018,GDP_CURRENT,NY.GDP.MKTP.CD,262588632526.73
EGY,"Egypt, Arab Rep.",2018,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,5.3311086189448
EGY,"Egypt, Arab Rep.",2018,INFLATION,FP.CPI.TOTL.ZG,14.4014657807422
EGY,"Egypt, Arab Rep.",2018,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2018,TRADE_GDP,NE.TRD.GNFS.ZS,45.9110196733959
EGY,"Egypt, Arab Rep.",2019,GDP_CURRENT,NY.GDP.MKTP.CD,318678815489.749
EGY,"Egypt, Arab Rep.",2019,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,5.55209307156956
EGY,"Egypt, Arab Rep.",2019,INFLATION,FP.CPI.TOTL.ZG,9.15279959324804
EGY,"Egypt, Arab Rep.",2019,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2019,TRADE_GDP,NE.TRD.GNFS.ZS,41.1240171551108
EGY,"Egypt, Arab Rep.",2020,GDP_CURRENT,NY.GDP.MKTP.CD,383817841547.099
EGY,"Egypt, Arab Rep.",2020,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,3.55016483786838
EGY,"Egypt, Arab Rep.",2020,INFLATION,FP.CPI.TOTL.ZG,5.04493288977539
EGY,"Egypt, Arab Rep.",2020,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2020,TRADE_GDP,NE.TRD.GNFS.ZS,32.1262555667523
EGY,"Egypt, Arab Rep.",2021,GDP_CURRENT,NY.GDP.MKTP.CD,424671765455.704
EGY,"Egypt, Arab Rep.",2021,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,3.29064601202211
EGY,"Egypt, Arab Rep.",2021,INFLATION,FP.CPI.TOTL.ZG,5.21404940513043
EGY,"Egypt, Arab Rep.",2021,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2021,TRADE_GDP,NE.TRD.GNFS.ZS,29.8569734808122
EGY,"Egypt, Arab Rep.",2022,GDP_CURRENT,NY.GDP.MKTP.CD,476747720364.742
EGY,"Egypt, Arab Rep.",2022,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,6.58784560886967
EGY,"Egypt, Arab Rep.",2022,INFLATION,FP.CPI.TOTL.ZG,13.8956609775178
EGY,"Egypt, Arab Rep.",2022,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2022,TRADE_GDP,NE.TRD.GNFS.ZS,36.9831048772713
EGY,"Egypt, Arab Rep.",2023,GDP_CURRENT,NY.GDP.MKTP.CD,395926075163.006
EGY,"Egypt, Arab Rep.",2023,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,3.76028052279247
EGY,"Egypt, Arab Rep.",2023,INFLATION,FP.CPI.TOTL.ZG,33.8847763115546
EGY,"Egypt, Arab Rep.",2023,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2023,TRADE_GDP,NE.TRD.GNFS.ZS,40.4504007720031
EGY,"Egypt, Arab Rep.",2024,GDP_CURRENT,NY.GDP.MKTP.CD,389059911003.566
EGY,"Egypt, Arab Rep.",2024,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.3991692678251
EGY,"Egypt, Arab Rep.",2024,INFLATION,FP.CPI.TOTL.ZG,28.2705899322083
EGY,"Egypt, Arab Rep.",2024,REER,PX.REX.REER,
EGY,"Egypt, Arab Rep.",2024,TRADE_GDP,NE.TRD.GNFS.ZS,39.6007520873733
ETH,Ethiopia,2005,GDP_CURRENT,NY.GDP.MKTP.CD,12401139453.9738
ETH,Ethiopia,2005,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,11.8187659491625
ETH,Ethiopia,2005,INFLATION,FP.CPI.TOTL.ZG,9.96997123512892
ETH,Ethiopia,2005,REER,PX.REX.REER,
ETH,Ethiopia,2005,TRADE_GDP,NE.TRD.GNFS.ZS,
ETH,Ethiopia,2006,GDP_CURRENT,NY.GDP.MKTP.CD,15280861834.6024
ETH,Ethiopia,2006,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,10.8347270679373
ETH,Ethiopia,2006,INFLATION,FP.CPI.TOTL.ZG,12.2994763114825
ETH,Ethiopia,2006,REER,PX.REX.REER,
ETH,Ethiopia,2006,TRADE_GDP,NE.TRD.GNFS.ZS,
ETH,Ethiopia,2007,GDP_CURRENT,NY.GDP.MKTP.CD,19707616772.7996
ETH,Ethiopia,2007,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,11.4561670019891
ETH,Ethiopia,2007,INFLATION,FP.CPI.TOTL.ZG,17.2404008340898
ETH,Ethiopia,2007,REER,PX.REX.REER,
ETH,Ethiopia,2007,TRADE_GDP,NE.TRD.GNFS.ZS,
ETH,Ethiopia,2008,GDP_CURRENT,NY.GDP.MKTP.CD,27066912635.2228
ETH,Ethiopia,2008,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,10.7885216870332
ETH,Ethiopia,2008,INFLATION,FP.CPI.TOTL.ZG,44.3566858766952
ETH,Ethiopia,2008,REER,PX.REX.REER,
ETH,Ethiopia,2008,TRADE_GDP,NE.TRD.GNFS.ZS,
ETH,Ethiopia,2009,GDP_CURRENT,NY.GDP.MKTP.CD,32437389116.038
ETH,Ethiopia,2009,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,8.8025531990487
ETH,Ethiopia,2009,INFLATION,FP.CPI.TOTL.ZG,8.48364404530282
ETH,Ethiopia,2009,REER,PX.REX.REER,
ETH,Ethiopia,2009,TRADE_GDP,NE.TRD.GNFS.ZS,
ETH,Ethiopia,2010,GDP_CURRENT,NY.GDP.MKTP.CD,29933790334.3418
ETH,Ethiopia,2010,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,12.5505383347633
ETH,Ethiopia,2010,INFLATION,FP.CPI.TOTL.ZG,8.14926402965082
ETH,Ethiopia,2010,REER,PX.REX.REER,
ETH,Ethiopia,2010,TRADE_GDP,NE.TRD.GNFS.ZS,
ETH,Ethiopia,2011,GDP_CURRENT,NY.GDP.MKTP.CD,31952763089.33
ETH,Ethiopia,2011,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,11.1782962297008
ETH,Ethiopia,2011,INFLATION,FP.CPI.TOTL.ZG,33.2499598823344
ETH,Ethiopia,2011,REER,PX.REX.REER,
ETH,Ethiopia,2011,TRADE_GDP,NE.TRD.GNFS.ZS,48.232935411689
ETH,Ethiopia,2012,GDP_CURRENT,NY.GDP.MKTP.CD,43310721414.0829
ETH,Ethiopia,2012,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,8.64781163513926
ETH,Ethiopia,2012,INFLATION,FP.CPI.TOTL.ZG,23.600417677317
ETH,Ethiopia,2012,REER,PX.REX.REER,
ETH,Ethiopia,2012,TRADE_GDP,NE.TRD.GNFS.ZS,45.3979041835072
ETH,Ethiopia,2013,GDP_CURRENT,NY.GDP.MKTP.CD,47648276605.0123
ETH,Ethiopia,2013,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,10.5822700502552
ETH,Ethiopia,2013,INFLATION,FP.CPI.TOTL.ZG,7.46402192944517
ETH,Ethiopia,2013,REER,PX.REX.REER,
ETH,Ethiopia,2013,TRADE_GDP,NE.TRD.GNFS.ZS,41.4717870807625
ETH,Ethiopia,2014,GDP_CURRENT,NY.GDP.MKTP.CD,55612228233.5179
ETH,Ethiopia,2014,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,10.2574929627477
ETH,Ethiopia,2014,INFLATION,FP.CPI.TOTL.ZG,6.89001951597192
ETH,Ethiopia,2014,REER,PX.REX.REER,
ETH,Ethiopia,2014,TRADE_GDP,NE.TRD.GNFS.ZS,40.7410841498626
ETH,Ethiopia,2015,GDP_CURRENT,NY.GDP.MKTP.CD,62103418181.8182
ETH,Ethiopia,2015,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,10.3924630141307
ETH,Ethiopia,2015,INFLATION,FP.CPI.TOTL.ZG,9.56889955968623
ETH,Ethiopia,2015,REER,PX.REX.REER,
ETH,Ethiopia,2015,TRADE_GDP,NE.TRD.GNFS.ZS,39.6561241449515
ETH,Ethiopia,2016,GDP_CURRENT,NY.GDP.MKTP.CD,68475871209.607
ETH,Ethiopia,2016,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,9.43348265981905
ETH,Ethiopia,2016,INFLATION,FP.CPI.TOTL.ZG,6.62813337230924
ETH,Ethiopia,2016,REER,PX.REX.REER,
ETH,Ethiopia,2016,TRADE_GDP,NE.TRD.GNFS.ZS,34.8990210816111
ETH,Ethiopia,2017,GDP_CURRENT,NY.GDP.MKTP.CD,76366081766.6667
ETH,Ethiopia,2017,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,9.56418965754014
ETH,Ethiopia,2017,INFLATION,FP.CPI.TOTL.ZG,10.6871150284238
ETH,Ethiopia,2017,REER,PX.REX.REER,
ETH,Ethiopia,2017,TRADE_GDP,NE.TRD.GNFS.ZS,31.1036494929016
ETH,Ethiopia,2018,GDP_CURRENT,NY.GDP.MKTP.CD,83337901071.9697
ETH,Ethiopia,2018,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,6.81614778557282
ETH,Ethiopia,2018,INFLATION,FP.CPI.TOTL.ZG,13.8330356586661
ETH,Ethiopia,2018,REER,PX.REX.REER,
ETH,Ethiopia,2018,TRADE_GDP,NE.TRD.GNFS.ZS,31.1993689777881
ETH,Ethiopia,2019,GDP_CURRENT,NY.GDP.MKTP.CD,91834517112.628
ETH,Ethiopia,2019,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,8.36408573314054
ETH,Ethiopia,2019,INFLATION,FP.CPI.TOTL.ZG,15.8096321719344
ETH,Ethiopia,2019,REER,PX.REX.REER,
ETH,Ethiopia,2019,TRADE_GDP,NE.TRD.GNFS.ZS,28.8152939288346
ETH,Ethiopia,2020,GDP_CURRENT,NY.GDP.MKTP.CD,98676811061.4035
ETH,Ethiopia,2020,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,6.05953089054807
ETH,Ethiopia,2020,INFLATION,FP.CPI.TOTL.ZG,20.3563468559061
ETH,Ethiopia,2020,REER,PX.REX.REER,
ETH,Ethiopia,2020,TRADE_GDP,NE.TRD.GNFS.ZS,24.0061143401794
ETH,Ethiopia,2021,GDP_CURRENT,NY.GDP.MKTP.CD,109070960371.859
ETH,Ethiopia,2021,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,5.64153069257077
ETH,Ethiopia,2021,INFLATION,FP.CPI.TOTL.ZG,26.8395221557722
ETH,Ethiopia,2021,REER,PX.REX.REER,
ETH,Ethiopia,2021,TRADE_GDP,NE.TRD.GNFS.ZS,24.3450574647644
ETH,Ethiopia,2022,GDP_CURRENT,NY.GDP.MKTP.CD,123140304666.0
ETH,Ethiopia,2022,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,5.32175988403378
ETH,Ethiopia,2022,INFLATION,FP.CPI.TOTL.ZG,33.8898797100898
ETH,Ethiopia,2022,REER,PX.REX.REER,
ETH,Ethiopia,2022,TRADE_GDP,NE.TRD.GNFS.ZS,26.5954996967313
ETH,Ethiopia,2023,GDP_CURRENT,NY.GDP.MKTP.CD,135874093202.492
ETH,Ethiopia,2023,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,6.59424599357075
ETH,Ethiopia,2023,INFLATION,FP.CPI.TOTL.ZG,30.2188278135278
ETH,Ethiopia,2023,REER,PX.REX.REER,
ETH,Ethiopia,2023,TRADE_GDP,NE.TRD.GNFS.ZS,20.5982015072652
ETH,Ethiopia,2024,GDP_CURRENT,NY.GDP.MKTP.CD,149740297952.986
ETH,Ethiopia,2024,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,7.61277447511073
ETH,Ethiopia,2024,INFLATION,FP.CPI.TOTL.ZG,21.0377460577711
ETH,Ethiopia,2024,REER,PX.REX.REER,
ETH,Ethiopia,2024,TRADE_GDP,NE.TRD.GNFS.ZS,17.4004358583187
GRC,Greece,2005,GDP_CURRENT,NY.GDP.MKTP.CD,242315668619.405
GRC,Greece,2005,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,1.18350635493289
GRC,Greece,2005,INFLATION,FP.CPI.TOTL.ZG,3.54507273335078
GRC,Greece,2005,REER,PX.REX.REER,96.0921396038329
GRC,Greece,2005,TRADE_GDP,NE.TRD.GNFS.ZS,50.3555334391407
GRC,Greece,2006,GDP_CURRENT,NY.GDP.MKTP.CD,269073415333.676
GRC,Greece,2006,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,6.44339762487436
GRC,Greece,2006,INFLATION,FP.CPI.TOTL.ZG,3.19594684144545
GRC,Greece,2006,REER,PX.REX.REER,96.6467684668405
GRC,Greece,2006,TRADE_GDP,NE.TRD.GNFS.ZS,51.1047465834807
GRC,Greece,2007,GDP_CURRENT,NY.GDP.MKTP.CD,314226996944.108
GRC,Greece,2007,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,3.50686976639459
GRC,Greece,2007,INFLATION,FP.CPI.TOTL.ZG,2.89500321516578
GRC,Greece,2007,REER,PX.REX.REER,97.8931821170473
GRC,Greece,2007,TRADE_GDP,NE.TRD.GNFS.ZS,54.5256818189044
GRC,Greece,2008,GDP_CURRENT,NY.GDP.MKTP.CD,351121399546.485
GRC,Greece,2008,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,0.0574740238200775
GRC,Greece,2008,INFLATION,FP.CPI.TOTL.ZG,4.15279708110293
GRC,Greece,2008,REER,PX.REX.REER,99.4643385950083
GRC,Greece,2008,TRADE_GDP,NE.TRD.GNFS.ZS,57.1052836264926
GRC,Greece,2009,GDP_CURRENT,NY.GDP.MKTP.CD,326829054686.306
GRC,Greece,2009,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-4.11927606715011
GRC,Greece,2009,INFLATION,FP.CPI.TOTL.ZG,1.21007269197809
GRC,Greece,2009,REER,PX.REX.REER,100.772693384652
GRC,Greece,2009,TRADE_GDP,NE.TRD.GNFS.ZS,46.3779593986083
GRC,Greece,2010,GDP_CURRENT,NY.GDP.MKTP.CD,296417644404.034
GRC,Greece,2010,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-5.6937412158003
GRC,Greece,2010,INFLATION,FP.CPI.TOTL.ZG,4.71298907760388
GRC,Greece,2010,REER,PX.REX.REER,100.0
GRC,Greece,2010,TRADE_GDP,NE.TRD.GNFS.ZS,50.9225181997227
GRC,Greece,2011,GDP_CURRENT,NY.GDP.MKTP.CD,283228079776.041
GRC,Greece,2011,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-9.87677875300243
GRC,Greece,2011,INFLATION,FP.CPI.TOTL.ZG,3.3298532335065
GRC,Greece,2011,REER,PX.REX.REER,100.725885709716
GRC,Greece,2011,TRADE_GDP,NE.TRD.GNFS.ZS,56.2929957941907
GRC,Greece,2012,GDP_CURRENT,NY.GDP.MKTP.CD,238841140018.233
GRC,Greece,2012,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-8.33113421099992
GRC,Greece,2012,INFLATION,FP.CPI.TOTL.ZG,1.50152696177758
GRC,Greece,2012,REER,PX.REX.REER,97.49187929751
GRC,Greece,2012,TRADE_GDP,NE.TRD.GNFS.ZS,62.3942117351318
GRC,Greece,2013,GDP_CURRENT,NY.GDP.MKTP.CD,236556279640.705
GRC,Greece,2013,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-2.27211699888024
GRC,Greece,2013,INFLATION,FP.CPI.TOTL.ZG,-0.921269454256994
GRC,Greece,2013,REER,PX.REX.REER,96.4976687555068
GRC,Greece,2013,TRADE_GDP,NE.TRD.GNFS.ZS,62.9547272215374
GRC,Greece,2014,GDP_CURRENT,NY.GDP.MKTP.CD,233911581521.062
GRC,Greece,2014,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,0.792225060962835
GRC,Greece,2014,INFLATION,FP.CPI.TOTL.ZG,-1.31226096405506
GRC,Greece,2014,REER,PX.REX.REER,94.8511547206808
GRC,Greece,2014,TRADE_GDP,NE.TRD.GNFS.ZS,66.4335364513677
GRC,Greece,2015,GDP_CURRENT,NY.GDP.MKTP.CD,194567373678.099
GRC,Greece,2015,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-0.228301892172851
GRC,Greece,2015,INFLATION,FP.CPI.TOTL.ZG,-1.73588804765284
GRC,Greece,2015,REER,PX.REX.REER,89.3096583108484
GRC,Greece,2015,TRADE_GDP,NE.TRD.GNFS.ZS,65.2716454619318
GRC,Greece,2016,GDP_CURRENT,NY.GDP.MKTP.CD,193097239005.87
GRC,Greece,2016,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-0.0317947678412054
GRC,Greece,2016,INFLATION,FP.CPI.TOTL.ZG,-0.825653978390973
GRC,Greece,2016,REER,PX.REX.REER,89.5189307333225
GRC,Greece,2016,TRADE_GDP,NE.TRD.GNFS.ZS,63.6575490882866
GRC,Greece,2017,GDP_CURRENT,NY.GDP.MKTP.CD,200381103984.298
GRC,Greece,2017,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,1.47312472702352
GRC,Greece,2017,INFLATION,FP.CPI.TOTL.ZG,1.12125452031419
GRC,Greece,2017,REER,PX.REX.REER,89.9349486619515
GRC,Greece,2017,TRADE_GDP,NE.TRD.GNFS.ZS,70.8824967397253
GRC,Greece,2018,GDP_CURRENT,NY.GDP.MKTP.CD,213298873494.394
GRC,Greece,2018,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.06467207892409
GRC,Greece,2018,INFLATION,FP.CPI.TOTL.ZG,0.62562141345364
GRC,Greece,2018,REER,PX.REX.REER,90.4891547597891
GRC,Greece,2018,TRADE_GDP,NE.TRD.GNFS.ZS,79.2379908638706
GRC,Greece,2019,GDP_CURRENT,NY.GDP.MKTP.CD,207305649887.019
GRC,Greece,2019,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.27718065334808
GRC,Greece,2019,INFLATION,FP.CPI.TOTL.ZG,0.253007522038157
GRC,Greece,2019,REER,PX.REX.REER,88.7019884850932
GRC,Greece,2019,TRADE_GDP,NE.TRD.GNFS.ZS,80.5900949510457
GRC,Greece,2020,GDP_CURRENT,NY.GDP.MKTP.CD,191362985554.861
GRC,Greece,2020,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-9.19623149726978
GRC,Greece,2020,INFLATION,FP.CPI.TOTL.ZG,-1.24798355581405
GRC,Greece,2020,REER,PX.REX.REER,88.3141828024083
GRC,Greece,2020,TRADE_GDP,NE.TRD.GNFS.ZS,70.2937464580745
GRC,Greece,2021,GDP_CURRENT,NY.GDP.MKTP.CD,218303801895.326
GRC,Greece,2021,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,8.65449786002131
GRC,Greece,2021,INFLATION,FP.CPI.TOTL.ZG,1.22382501019854
GRC,Greece,2021,REER,PX.REX.REER,87.6658966905258
GRC,Greece,2021,TRADE_GDP,NE.TRD.GNFS.ZS,88.0126654490379
GRC,Greece,2022,GDP_CURRENT,NY.GDP.MKTP.CD,217990189600.69
GRC,Greece,2022,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,5.52198580589408
GRC,Greece,2022,INFLATION,FP.CPI.TOTL.ZG,9.64525981280632
GRC,Greece,2022,REER,PX.REX.REER,87.5747110823129
GRC,Greece,2022,TRADE_GDP,NE.TRD.GNFS.ZS,108.121843229922
GRC,Greece,2023,GDP_CURRENT,NY.GDP.MKTP.CD,242946187738.269
GRC,Greece,2023,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.13591131996631
GRC,Greece,2023,INFLATION,FP.CPI.TOTL.ZG,3.46480128513405
GRC,Greece,2023,REER,PX.REX.REER,87.4708689655797
GRC,Greece,2023,TRADE_GDP,NE.TRD.GNFS.ZS,92.4710882947018
GRC,Greece,2024,GDP_CURRENT,NY.GDP.MKTP.CD,256238371778.118
GRC,Greece,2024,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,2.0865743380603
GRC,Greece,2024,INFLATION,FP.CPI.TOTL.ZG,2.74149045788606
GRC,Greece,2024,REER,PX.REX.REER,87.3450435534748
GRC,Greece,2024,TRADE_GDP,NE.TRD.GNFS.ZS,89.7765279446168
HUN,Hungary,2005,GDP_CURRENT,NY.GDP.MKTP.CD,113098237570.929
HUN,Hungary,2005,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,4.30028318461673
HUN,Hungary,2005,INFLATION,FP.CPI.TOTL.ZG,3.56151711378352
HUN,Hungary,2005,REER,PX.REX.REER,96.2239704990834
HUN,Hungary,2005,TRADE_GDP,NE.TRD.GNFS.ZS,128.004810647538
HUN,Hungary,2006,GDP_CURRENT,NY.GDP.MKTP.CD,115604111412.139
HUN,Hungary,2006,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,3.93393162712054
HUN,Hungary,2006,INFLATION,FP.CPI.TOTL.ZG,3.93032603841001
HUN,Hungary,2006,REER,PX.REX.REER,91.6319379884089
HUN,Hungary,2006,TRADE_GDP,NE.TRD.GNFS.ZS,149.231531568461
HUN,Hungary,2007,GDP_CURRENT,NY.GDP.MKTP.CD,140123326896.329
HUN,Hungary,2007,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,0.332354337878925
HUN,Hungary,2007,INFLATION,FP.CPI.TOTL.ZG,7.9587451654491
HUN,Hungary,2007,REER,PX.REX.REER,101.994627575072
HUN,Hungary,2007,TRADE_GDP,NE.TRD.GNFS.ZS,155.60143236807
HUN,Hungary,2008,GDP_CURRENT,NY.GDP.MKTP.CD,158228265915.534
HUN,Hungary,2008,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,0.993437085479655
HUN,Hungary,2008,INFLATION,FP.CPI.TOTL.ZG,6.0425125388106
HUN,Hungary,2008,REER,PX.REX.REER,104.887078548685
HUN,Hungary,2008,TRADE_GDP,NE.TRD.GNFS.ZS,158.453224115619
HUN,Hungary,2009,GDP_CURRENT,NY.GDP.MKTP.CD,130807441076.16
HUN,Hungary,2009,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-6.7401660845502
HUN,Hungary,2009,INFLATION,FP.CPI.TOTL.ZG,4.21171171171171
HUN,Hungary,2009,REER,PX.REX.REER,98.9835197627619
HUN,Hungary,2009,TRADE_GDP,NE.TRD.GNFS.ZS,145.30587733019
HUN,Hungary,2010,GDP_CURRENT,NY.GDP.MKTP.CD,131898737241.166
HUN,Hungary,2010,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,1.06795068152046
HUN,Hungary,2010,INFLATION,FP.CPI.TOTL.ZG,4.85555795691956
HUN,Hungary,2010,REER,PX.REX.REER,100.0
HUN,Hungary,2010,TRADE_GDP,NE.TRD.GNFS.ZS,157.838960085896
HUN,Hungary,2011,GDP_CURRENT,NY.GDP.MKTP.CD,141712804953.868
HUN,Hungary,2011,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,1.91670916599742
HUN,Hungary,2011,INFLATION,FP.CPI.TOTL.ZG,3.9299209893507
HUN,Hungary,2011,REER,PX.REX.REER,99.7536719737412
HUN,Hungary,2011,TRADE_GDP,NE.TRD.GNFS.ZS,166.754347209897
HUN,Hungary,2012,GDP_CURRENT,NY.GDP.MKTP.CD,128470269689.958
HUN,Hungary,2012,GDP_GROWTH,NY.GDP.MKTP.KD.ZG,-1.33948446518181
HUN,Hungary,2012,INFLATION,FP.CPI.TOTL.ZG,5.65214517088646
HUN,Hungary,2012,REER,PX.REX.REER,97.029613735649
